114	14.736	2.12696	0.335
115	17.192	2.12696	0.335
116	22.104	2.12696	0.335
117	24.56	2.12696	0.335
118	29.472	2.12696	0.335
119	31.928	2.12696	0.335
120	36.84	2.12696	0.335
121	39.296	2.12696	0.335
122	44.208	2.12696	0.335
123	46.664	2.12696	0.335
124	51.576	2.12696	0.335
125	54.032	2.12696	0.335
126	58.944	2.12696	0.335
127	61.4	2.12696	0.335
128	66.312	2.12696	0.335
129	3.684	4.25392	0.335
130	6.14	4.25392	0.335
131	11.052	4.25392	0.335
132	13.508	4.25392	0.335
133	18.42	4.25392	0.335
134	20.876	4.25392	0.335
135	25.788	4.25392	0.335
136	28.244	4.25392	0.335
137	33.156	4.25392	0.335
138	35.612	4.25392	0.335
139	40.524	4.25392	0.335
140	42.98	4.25392	0.335
141	47.892	4.25392	0.335
142	50.348	4.25392	0.335
143	55.26	4.25392	0.335
144	57.716	4.25392	0.335
145	62.628	4.25392	0.335
146	65.084	4.25392	0.335
147	0	6.38088	0.335
148	2.456	6.38088	0.335
149	7.368	6.38088	0.335
150	9.824	6.38088	0.335
151	14.736	6.38088	0.335
152	17.192	6.38088	0.335
153	22.104	6.38088	0.335
154	24.56	6.38088	0.335
155	29.472	6.38088	0.335
156	31.928	6.38088	0.335
157	36.84	6.38088	0.335
158	39.296	6.38088	0.335
159	44.208	6.38088	0.335
160	46.664	6.38088	0.335
161	51.576	6.38088	0.335
162	54.032	6.38088	0.335
163	58.944	6.38088	0.335
164	61.4	6.38088	0.335
165	66.312	6.38088	0.335
166	3.684	8.50783	0.335
167	6.14	8.50783	0.335
168	11.052	8.50783	0.335
169	13.508	8.50783	0.335
170	18.42	8.50783	0.335
171	20.876	8.50783	0.335
172	25.788	8.50783	0.335
173	28.244	8.50783	0.335
174	33.156	8.50783	0.335
175	35.612	8.50783	0.335
176	40.524	8.50783	0.335
177	42.98	8.50783	0.335
178	47.892	8.50783	0.335
179	50.348	8.50783	0.335
180	55.26	8.50783	0.335
181	57.716	8.50783	0.335
182	62.628	8.50783	0.335
183	65.084	8.50783	0.335
183	0	0	0.67
184	4.912	0	0.67
185	7.368	0	0.67
186	12.28	0	0.67
187	14.736	0	0.67
188	19.648	0	0.67
189	22.104	0	0.67
190	27.016	0	0.67
191	29.472	0	0.67
192	34.384	0	0.67
193	36.84	0	0.67
194	41.752	0	0.67
195	44.208	0	0.67
196	49.12	0	0.67
197	51.576	0	0.67
198	56.488	0	0.67
199	58.944	0	0.67
200	63.856	0	0.67
201	66.312	0	0.67
202	1.228	2.12696	0.67
203	3.684	2.12696	0.67
204	8.596	2.12696	0.67
205	11.052	2.12696	0.67
206	15.964	2.12696	0.67
207	18.42	2.12696	0.67
208	23.332	2.12696	0.67
209	25.788	2.12696	0.67
210	30.7	2.12696	0.67
211	33.156	2.12696	0.67
212	38.068	2.12696	0.67
213	40.524	2.12696	0.67
214	45.436	2.12696	0.67
215	47.892	2.12696	0.67
216	52.804	2.12696	0.67
217	55.26	2.12696	0.67
218	60.172	2.12696	0.67
219	62.628	2.12696	0.67
220	0	4.25392	0.67
221	4.912	4.25392	0.67
222	7.368	4.25392	0.67
223	12.28	4.25392	0.67
224	14.736	4.25392	0.67
225	19.648	4.25392	0.67
226	22.104	4.25392	0.67
227	27.016	4.25392	0.67
228	29.472	4.25392	0.67
229	34.384	4.25392	0.67
230	36.84	4.25392	0.67
231	41.752	4.25392	0.67
232	44.208	4.25392	0.67
233	49.12	4.25392	0.67
234	51.576	4.25392	0.67
235	56.488	4.25392	0.67
236	58.944	4.25392	0.67
237	63.856	4.25392	0.67
238	66.312	4.25392	0.67
239	1.228	6.38088	0.67
240	3.684	6.38088	0.67
241	8.596	6.38088	0.67
242	11.052	6.38088	0.67
243	15.964	6.38088	0.67
244	18.42	6.38088	0.67
245	23.332	6.38088	0.67
246	25.788	6.38088	0.67
247	30.7	6.38088	0.67
248	33.156	6.38088	0.67
249	38.068	6.38088	0.67
250	40.524	6.38088	0.67
251	45.436	6.38088	0.67
252	47.892	6.38088	0.67
253	52.804	6.38088	0.67
254	55.26	6.38088	0.67
255	60.172	6.38088	0.67
256	62.628	6.38088	0.67
257	0	8.50783	0.67
258	4.912	8.50783	0.67
259	7.368	8.50783	0.67
260	12.28	8.50783	0.67
261	14.736	8.50783	0.67
262	19.648	8.50783	0.67
263	22.104	8.50783	0.67
264	27.016	8.50783	0.67
265	29.472	8.50783	0.67
266	34.384	8.50783	0.67
267	36.84	8.50783	0.67
268	41.752	8.50783	0.67
269	44.208	8.50783	0.67
270	49.12	8.50783	0.67
271	51.576	8.50783	0.67
272	56.488	8.50783	0.67
273	58.944	8.50783	0.67
274	63.856	8.50783	0.67
275	66.312	8.50783	0.67
275	3.684	0	1.005
276	6.14	0	1.005
277	11.052	0	1.005
278	13.508	0	1.005
279	18.42	0	1.005
280	20.876	0	1.005
281	25.788	0	1.005
282	28.244	0	1.005
283	33.156	0	1.005
284	35.612	0	1.005
285	40.524	0	1.005
286	42.98	0	1.005
287	47.892	0	1.005
288	50.348	0	1.005
289	55.26	0	1.005
290	57.716	0	1.005
291	62.628	0	1.005
292	65.084	0	1.005
293	0	2.12696	1.005
294	2.456	2.12696	1.005
295	7.368	2.12696	1.005
296	9.824	2.12696	1.005
297	14.736	2.12696	1.005
298	17.192	2.12696	1.005
299	22.104	2.12696	1.005
300	24.56	2.12696	1.005
301	29.472	2.12696	1.005
302	31.928	2.12696	1.005
303	36.84	2.12696	1.005
304	39.296	2.12696	1.005
305	44.208	2.12696	1.005
306	46.664	2.12696	1.005
307	51.576	2.12696	1.005
308	54.032	2.12696	1.005
309	58.944	2.12696	1.005
310	61.4	2.12696	1.005
311	66.312	2.12696	1.005
312	3.684	4.25392	1.005
313	6.14	4.25392	1.005
314	11.052	4.25392	1.005
315	13.508	4.25392	1.005
316	18.42	4.25392	1.005
317	20.876	4.25392	1.005
318	25.788	4.25392	1.005
319	28.244	4.25392	1.005
320	33.156	4.25392	1.005
321	35.612	4.25392	1.005
322	40.524	4.25392	1.005
323	42.98	4.25392	1.005
324	47.892	4.25392	1.005
325	50.348	4.25392	1.005
326	55.26	4.25392	1.005
327	57.716	4.25392	1.005
328	62.628	4.25392	1.005
329	65.084	4.25392	1.005
330	0	6.38088	1.005
331	2.456	6.38088	1.005
332	7.368	6.38088	1.005
333	9.824	6.38088	1.005
334	14.736	6.38088	1.005
335	17.192	6.38088	1.005
336	22.104	6.38088	1.005
337	24.56	6.38088	1.005
338	29.472	6.38088	1.005
339	31.928	6.38088	1.005
340	36.84	6.38088	1.005
341	39.296	6.38088	1.005
342	44.208	6.38088	1.005
343	46.664	6.38088	1.005
344	51.576	6.38088	1.005
345	54.032	6.38088	1.005
346	58.944	6.38088	1.005
347	61.4	6.38088	1.005
348	66.312	6.38088	1.005
349	3.684	8.50783	1.005
350	6.14	8.50783	1.005
351	11.052	8.50783	1.005
352	13.508	8.50783	1.005
353	18.42	8.50783	1.005
354	20.876	8.50783	1.005
355	25.788	8.50783	1.005
356	28.244	8.50783	1.005
357	33.156	8.50783	1.005
358	35.612	8.50783	1.005
359	40.524	8.50783	1.005
360	42.98	8.50783	1.005
361	47.892	8.50783	1.005
362	50.348	8.50783	1.005
363	55.26	8.50783	1.005
364	57.716	8.50783	1.005
365	62.628	8.50783	1.005
366	65.084	8.50783	1.005
366	0	0	1.34
367	4.912	0	1.34
368	7.368	0	1.34
369	12.28	0	1.34
370	14.736	0	1.34
371	19.648	0	1.34
372	22.104	0	1.34
373	27.016	0	1.34
374	29.472	0	1.34
375	34.384	0	1.34
376	36.84	0	1.34
377	41.752	0	1.34
378	44.208	0	1.34
379	49.12	0	1.34
380	51.576	0	1.34
381	56.488	0	1.34
382	58.944	0	1.34
383	63.856	0	1.34
384	66.312	0	1.34
385	1.228	2.12696	1.34
386	3.684	2.12696	1.34
387	8.596	2.12696	1.34
388	11.052	2.12696	1.34
389	15.964	2.12696	1.34
390	18.42	2.12696	1.34
391	23.332	2.12696	1.34
392	25.788	2.12696	1.34
393	30.7	2.12696	1.34
394	33.156	2.12696	1.34
395	38.068	2.12696	1.34
396	40.524	2.12696	1.34
397	45.436	2.12696	1.34
398	47.892	2.12696	1.34
399	52.804	2.12696	1.34
400	55.26	2.12696	1.34
401	60.172	2.12696	1.34
402	62.628	2.12696	1.34
403	0	4.25392	1.34
404	4.912	4.25392	1.34
405	7.368	4.25392	1.34
406	12.28	4.25392	1.34
407	14.736	4.25392	1.34
408	19.648	4.25392	1.34
409	22.104	4.25392	1.34
410	27.016	4.25392	1.34
411	29.472	4.25392	1.34
412	34.384	4.25392	1.34
413	36.84	4.25392	1.34
414	41.752	4.25392	1.34
415	44.208	4.25392	1.34
416	49.12	4.25392	1.34
417	51.576	4.25392	1.34
418	56.488	4.25392	1.34
419	58.944	4.25392	1.34
420	63.856	4.25392	1.34
421	66.312	4.25392	1.34
422	1.228	6.38088	1.34
423	3.684	6.38088	1.34
424	8.596	6.38088	1.34
425	11.052	6.38088	1.34
426	15.964	6.38088	1.34
427	18.42	6.38088	1.34
428	23.332	6.38088	1.34
429	25.788	6.38088	1.34
430	30.7	6.38088	1.34
431	33.156	6.38088	1.34
432	38.068	6.38088	1.34
433	40.524	6.38088	1.34
434	45.436	6.38088	1.34
435	47.892	6.38088	1.34
436	52.804	6.38088	1.34
437	55.26	6.38088	1.34
438	60.172	6.38088	1.34
439	62.628	6.38088	1.34
440	0	8.50783	1.34
441	4.912	8.50783	1.34
442	7.368	8.50783	1.34
443	12.28	8.50783	1.34
444	14.736	8.50783	1.34
445	19.648	8.50783	1.34
446	22.104	8.50783	1.34
447	27.016	8.50783	1.34
448	29.472	8.50783	1.34
449	34.384	8.50783	1.34
450	36.84	8.50783	1.34
451	41.752	8.50783	1.34
452	44.208	8.50783	1.34
453	49.12	8.50783	1.34
454	51.576	8.50783	1.34
455	56.488	8.50783	1.34
456	58.944	8.50783	1.34
457	63.856	8.50783	1.34
458	66.312	8.50783	1.34
